"Rowid_","VALUE_","COUNT_","AREA","MIN_","MAX_","RANGE","MEAN","STD","SUM_"
,323,64,64000000.000000,75.192398,75.192398,0.000000,75.192398,0.000000,4812.313476
,324,64,64000000.000000,21.004402,21.004402,0.000000,21.004402,0.000000,1344.281738
,325,64,64000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,764.671997
,326,63,63000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,752.723999
,327,63,63000000.000000,4.450616,4.450616,0.000000,4.450616,0.000000,280.388824
,328,62,62000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,235.865982
,329,58,58000000.000000,39.770507,39.770507,0.000000,39.770507,0.000000,2306.689453
,330,60,60000000.000000,50.723300,50.723300,0.000000,50.723300,0.000000,3043.397949
,331,58,58000000.000000,42.365230,42.365230,0.000000,42.365230,0.000000,2457.183349
,332,59,59000000.000000,125.676406,125.676406,0.000000,125.676406,0.000000,7414.908203
,333,59,59000000.000000,108.865936,108.865936,0.000000,108.865936,0.000000,6423.090332
,334,58,58000000.000000,28.447954,28.447954,0.000000,28.447954,0.000000,1649.981323
,335,58,58000000.000000,14.266931,14.266931,0.000000,14.266931,0.000000,827.482055
,336,58,58000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,692.984008
,337,59,59000000.000000,5.598666,5.598666,0.000000,5.598666,0.000000,330.321319
,338,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,339,60,60000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,228.257400
,340,58,58000000.000000,43.082611,43.082611,0.000000,43.082611,0.000000,2498.791503
,341,60,60000000.000000,51.445232,51.445232,0.000000,51.445232,0.000000,3086.713867
,342,58,58000000.000000,36.784835,36.784835,0.000000,36.784835,0.000000,2133.520507
,343,58,58000000.000000,127.474998,127.474998,0.000000,127.474998,0.000000,7393.549804
,344,57,57000000.000000,99.276077,99.276077,0.000000,99.276077,0.000000,5658.736328
,345,58,58000000.000000,21.555000,21.555000,0.000000,21.555000,0.000000,1250.190063
,346,57,57000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,681.036010
,347,59,59000000.000000,11.395883,11.395883,0.000000,11.395883,0.000000,672.357116
,348,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,349,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,350,59,59000000.000000,3.789402,3.789402,0.000000,3.789402,0.000000,223.574752
,351,57,57000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,166.777435
,352,60,60000000.000000,52.100482,52.100482,0.000000,52.100482,0.000000,3126.029052
,353,57,57000000.000000,50.804527,50.804527,0.000000,50.804527,0.000000,2895.858154
,354,59,59000000.000000,117.734382,117.734382,0.000000,117.734382,0.000000,6946.328613
,355,59,59000000.000000,127.474998,127.474998,0.000000,127.474998,0.000000,7521.024902
,356,60,60000000.000000,17.597665,17.597665,0.000000,17.597665,0.000000,1055.859985
,357,60,60000000.000000,13.869400,13.869400,0.000000,13.869400,0.000000,832.164001
,358,58,58000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,692.984008
,359,59,59000000.000000,4.908522,4.908522,0.000000,4.908522,0.000000,289.602813
,360,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,361,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,362,60,60000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,175.555206
,363,57,57000000.000000,61.604885,61.604885,0.000000,61.604885,0.000000,3511.478515
,364,59,59000000.000000,64.917182,64.917182,0.000000,64.917182,0.000000,3830.113769
,365,58,58000000.000000,31.692300,31.692300,0.000000,31.692300,0.000000,1838.153442
,366,59,59000000.000000,126.320869,126.320869,0.000000,126.320869,0.000000,7452.931152
,367,58,58000000.000000,99.536697,99.536697,0.000000,99.536697,0.000000,5773.128417
,368,58,58000000.000000,20.395534,20.395534,0.000000,20.395534,0.000000,1182.941040
,369,58,58000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,692.984008
,370,60,60000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,716.880004
,371,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,372,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,373,59,59000000.000000,3.164122,3.164122,0.000000,3.164122,0.000000,186.683197
,374,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,375,57,57000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,166.777435
,376,64,64000000.000000,66.435531,66.435531,0.000000,66.435531,0.000000,4251.874023
,377,64,64000000.000000,36.921924,36.921924,0.000000,36.921924,0.000000,2363.003173
,378,63,63000000.000000,94.264755,94.264755,0.000000,94.264755,0.000000,5938.679687
,379,62,62000000.000000,68.167755,68.167755,0.000000,68.167755,0.000000,4226.400878
,380,64,64000000.000000,32.011962,32.011962,0.000000,32.011962,0.000000,2048.765625
,381,64,64000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,764.671997
,382,57,57000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,681.036010
,383,58,58000000.000000,6.191239,6.191239,0.000000,6.191239,0.000000,359.091888
,384,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,385,60,60000000.000000,3.511500,3.511500,0.000000,3.511500,0.000000,210.690002
,386,58,58000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,169.703353
,387,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,388,62,62000000.000000,73.444999,73.444999,0.000000,73.444999,0.000000,4553.589843
,389,63,63000000.000000,61.692771,61.692771,0.000000,61.692771,0.000000,3886.644531
,390,63,63000000.000000,28.286811,28.286811,0.000000,28.286811,0.000000,1782.069091
,391,64,64000000.000000,66.829223,66.829223,0.000000,66.829223,0.000000,4277.070312
,392,65,65000000.000000,59.028812,59.028812,0.000000,59.028812,0.000000,3836.872802
,393,63,63000000.000000,13.641009,13.641009,0.000000,13.641009,0.000000,859.383605
,394,65,65000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,776.619995
,395,64,64000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,764.671997
,396,63,63000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,239.670272
,397,62,62000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,235.865982
,398,63,63000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,184.332962
,399,63,63000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,184.332962
,400,64,64000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,187.258880
,401,64,64000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,187.258880
,402,59,59000000.000000,73.444999,73.444999,0.000000,73.444999,0.000000,4333.254882
,403,59,59000000.000000,23.428398,23.428398,0.000000,23.428398,0.000000,1382.275512
,404,58,58000000.000000,45.128597,45.128597,0.000000,45.128597,0.000000,2617.458740
,405,58,58000000.000000,59.381500,59.381500,0.000000,59.381500,0.000000,3444.126953
,406,59,59000000.000000,37.207057,37.207057,0.000000,37.207057,0.000000,2195.216308
,407,58,58000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,692.984008
,408,62,62000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,740.776000
,409,63,63000000.000000,6.389594,6.389594,0.000000,6.389594,0.000000,402.544464
,410,64,64000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,243.474563
,411,64,64000000.000000,3.406278,3.406278,0.000000,3.406278,0.000000,218.001831
,412,64,64000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,187.258880
,413,62,62000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,181.407043
,414,63,63000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,184.332962
,415,64,64000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,187.258880
,416,59,59000000.000000,50.227073,50.227073,0.000000,50.227073,0.000000,2963.397460
,417,59,59000000.000000,16.367599,16.367599,0.000000,16.367599,0.000000,965.688354
,418,60,60000000.000000,57.230804,57.230804,0.000000,57.230804,0.000000,3433.848144
,419,57,57000000.000000,48.522430,48.522430,0.000000,48.522430,0.000000,2765.778564
,420,58,58000000.000000,31.386013,31.386013,0.000000,31.386013,0.000000,1820.388793
,421,58,58000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,692.984008
,422,59,59000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,704.932006
,423,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,424,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,425,58,58000000.000000,2.956208,2.956208,0.000000,2.956208,0.000000,171.460098
,426,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,427,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,428,58,58000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,169.703353
,429,59,59000000.000000,53.361164,53.361164,0.000000,53.361164,0.000000,3148.308593
,430,58,58000000.000000,17.416959,17.416959,0.000000,17.416959,0.000000,1010.183654
,431,58,58000000.000000,20.415132,20.415132,0.000000,20.415132,0.000000,1184.077636
,432,58,58000000.000000,59.381500,59.381500,0.000000,59.381500,0.000000,3444.126953
,433,60,60000000.000000,36.456798,36.456798,0.000000,36.456798,0.000000,2187.407958
,434,60,60000000.000000,20.117599,20.117599,0.000000,20.117599,0.000000,1207.055908
,435,59,59000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,704.932006
,436,59,59000000.000000,6.288811,6.288811,0.000000,6.288811,0.000000,371.039886
,437,57,57000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,216.844528
,438,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,439,57,57000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,166.777435
,440,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,441,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,442,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,443,58,58000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,169.703353
,444,58,58000000.000000,26.058546,26.058546,0.000000,26.058546,0.000000,1511.395629
,445,59,59000000.000000,22.999151,22.999151,0.000000,22.999151,0.000000,1356.949951
,446,59,59000000.000000,38.148414,38.148414,0.000000,38.148414,0.000000,2250.756347
,447,57,57000000.000000,42.595409,42.595409,0.000000,42.595409,0.000000,2427.938232
,448,58,58000000.000000,36.456798,36.456798,0.000000,36.456798,0.000000,2114.494384
,449,57,57000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,681.036010
,450,58,58000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,692.984008
,451,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,452,60,60000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,228.257400
,453,59,59000000.000000,3.312998,3.312998,0.000000,3.312998,0.000000,195.466903
,454,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,455,58,58000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,169.703353
,456,58,58000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,169.703353
,457,59,59000000.000000,25.055658,25.055658,0.000000,25.055658,0.000000,1478.283813
,458,58,58000000.000000,44.123138,44.123138,0.000000,44.123138,0.000000,2559.142089
,459,58,58000000.000000,41.629570,41.629570,0.000000,41.629570,0.000000,2414.515136
,460,58,58000000.000000,33.498840,33.498840,0.000000,33.498840,0.000000,1942.932739
,461,59,59000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,704.932006
,462,60,60000000.000000,4.890118,4.890118,0.000000,4.890118,0.000000,293.407073
,463,57,57000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,216.844528
,464,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,465,58,58000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,169.703353
,466,59,59000000.000000,2.845610,2.845610,0.000000,2.845610,0.000000,167.891036
,467,59,59000000.000000,2.923954,2.923954,0.000000,2.923954,0.000000,172.513336
,468,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,469,58,58000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,169.703353
,470,63,63000000.000000,25.062299,25.062299,0.000000,25.062299,0.000000,1578.924926
,471,63,63000000.000000,25.357938,25.357938,0.000000,25.357938,0.000000,1597.550170
,472,64,64000000.000000,31.921699,31.921699,0.000000,31.921699,0.000000,2042.988769
,473,64,64000000.000000,45.027648,45.027648,0.000000,45.027648,0.000000,2881.769531
,474,64,64000000.000000,27.648948,27.648948,0.000000,27.648948,0.000000,1769.532714
,475,62,62000000.000000,11.947999,11.947999,0.000000,11.947999,0.000000,740.776000
,476,64,64000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,243.474563
,477,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,478,57,57000000.000000,3.095430,3.095430,0.000000,3.095430,0.000000,176.439514
,479,57,57000000.000000,2.791637,2.791637,0.000000,2.791637,0.000000,159.123367
,480,58,58000000.000000,2.737395,2.737395,0.000000,2.737395,0.000000,158.768951
,481,59,59000000.000000,2.808545,2.808545,0.000000,2.808545,0.000000,165.704162
,482,60,60000000.000000,2.834800,2.834800,0.000000,2.834800,0.000000,170.087997
,483,60,60000000.000000,3.859497,3.859497,0.000000,3.859497,0.000000,231.569869
,484,59,59000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,172.629287
,485,64,64000000.000000,24.799058,24.799058,0.000000,24.799058,0.000000,1587.139770
,486,63,63000000.000000,27.442199,27.442199,0.000000,27.442199,0.000000,1728.858642
,487,62,62000000.000000,66.983566,66.983566,0.000000,66.983566,0.000000,4152.980957
,488,63,63000000.000000,37.545162,37.545162,0.000000,37.545162,0.000000,2365.345214
,489,64,64000000.000000,13.354981,13.354981,0.000000,13.354981,0.000000,854.718811
,490,64,64000000.000000,6.094708,6.094708,0.000000,6.094708,0.000000,390.061340
,491,63,63000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,239.670272
,492,64,64000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,243.474563
,493,65,65000000.000000,2.925920,2.925920,0.000000,2.925920,0.000000,190.184799
,494,64,64000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,163.932159
,495,63,63000000.000000,2.590367,2.590367,0.000000,2.590367,0.000000,163.193130
,496,62,62000000.000000,2.631984,2.631984,0.000000,2.631984,0.000000,163.183044
,497,63,63000000.000000,2.601937,2.601937,0.000000,2.601937,0.000000,163.922073
,498,63,63000000.000000,5.093309,5.093309,0.000000,5.093309,0.000000,320.878479
,499,62,62000000.000000,4.693563,4.693563,0.000000,4.693563,0.000000,291.000946
,500,63,63000000.000000,3.467124,3.467124,0.000000,3.467124,0.000000,218.428848
,501,58,58000000.000000,25.447662,25.447662,0.000000,25.447662,0.000000,1475.964355
,502,59,59000000.000000,44.781814,44.781814,0.000000,44.781814,0.000000,2642.126953
,503,60,60000000.000000,70.168807,70.168807,0.000000,70.168807,0.000000,4210.128417
,504,58,58000000.000000,34.204902,34.204902,0.000000,34.204902,0.000000,1983.884399
,505,59,59000000.000000,6.426840,6.426840,0.000000,6.426840,0.000000,379.183593
,506,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,507,63,63000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,239.670272
,508,62,62000000.000000,3.676784,3.676784,0.000000,3.676784,0.000000,227.960647
,509,62,62000000.000000,2.584954,2.584954,0.000000,2.584954,0.000000,160.267196
,510,63,63000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,161.370712
,511,64,64000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,163.932159
,512,64,64000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,163.932159
,513,64,64000000.000000,5.361340,5.361340,0.000000,5.361340,0.000000,343.125762
,514,64,64000000.000000,5.209126,5.209126,0.000000,5.209126,0.000000,333.384094
,515,60,60000000.000000,24.690090,24.690090,0.000000,24.690090,0.000000,1481.405395
,516,59,59000000.000000,25.650400,25.650400,0.000000,25.650400,0.000000,1513.373657
,517,59,59000000.000000,70.740196,70.740196,0.000000,70.740196,0.000000,4173.671386
,518,59,59000000.000000,67.253746,67.253746,0.000000,67.253746,0.000000,3967.970947
,519,59,59000000.000000,6.571451,6.571451,0.000000,6.571451,0.000000,387.715637
,520,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,521,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,522,59,59000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,224.453109
,523,58,58000000.000000,3.042858,3.042858,0.000000,3.042858,0.000000,176.485778
,524,59,59000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,151.124954
,525,58,58000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,148.563522
,526,58,58000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,148.563522
,527,59,59000000.000000,2.987076,2.987076,0.000000,2.987076,0.000000,176.237518
,528,59,59000000.000000,5.464815,5.464815,0.000000,5.464815,0.000000,322.424133
,529,58,58000000.000000,5.361340,5.361340,0.000000,5.361340,0.000000,310.957733
,530,58,58000000.000000,5.361340,5.361340,0.000000,5.361340,0.000000,310.957733
,531,59,59000000.000000,19.927890,19.927890,0.000000,19.927890,0.000000,1175.745605
,532,58,58000000.000000,43.747089,43.747089,0.000000,43.747089,0.000000,2537.331298
,533,58,58000000.000000,70.740196,70.740196,0.000000,70.740196,0.000000,4102.931152
,534,56,56000000.000000,48.896686,48.896686,0.000000,48.896686,0.000000,2738.214355
,535,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,536,58,58000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,220.648818
,537,60,60000000.000000,3.804290,3.804290,0.000000,3.804290,0.000000,228.257400
,538,59,59000000.000000,3.720029,3.720029,0.000000,3.720029,0.000000,219.481719
,539,59,59000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,151.124954
,540,59,59000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,151.124954
,541,58,58000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,148.563522
,542,59,59000000.000000,2.561439,2.561439,0.000000,2.561439,0.000000,151.124954
,543,56,56000000.000000,5.676283,5.676283,0.000000,5.676283,0.000000,317.871887
,544,59,59000000.000000,5.361340,5.361340,0.000000,5.361340,0.000000,316.319061
,545,58,58000000.000000,5.361340,5.361340,0.000000,5.361340,0.000000,310.957733
